id,speechtime,wordcount,segmentcount,videoduration
13106,347.52,82,4,367
13108,428.85,443,2,432
13109,258.87,48,1,262
13110,1763.4599999999998,1147,83,1841
13111,178.77,7,2,186
13112,201.39000000000001,40,10,221
13113,354.48,765,21,365
13114,333.12,194,17,338
13115,259.56,11,1,263
13116,372.42,3,1,376
13117,216.20999999999992,44,16,363
13118,228.27,18,1,233
13119,206.04000000000002,9,2,207
13120,818.58,414,47,838
13121,222.3,56,2,239
13122,309.59999999999997,523,31,322
13123,246.18,19,1,247
13124,219.29999999999998,274,6,231
13125,174.06,5,2,222
13126,221.13,353,7,233
13127,1686.0599999999984,4695,472,1983
13128,177.09,12,1,180
13129,332.78999999999996,89,6,341
13130,417.06,213,3,418
13131,201.69,2,1,203
13132,171.35999999999999,4,1,181
13133,229.68,726,28,250
13134,460.2,25,2,460
13136,174.41999999999996,9,3,291
13137,667.8900000000001,1138,42,702
13138,1417.0499999999993,582,58,1433
13139,772.14,35,2,781
13140,153.05999999999997,76,13,180
13141,207.27,13,1,210
13142,1073.520000000001,1202,135,1167
13144,551.1299999999999,1292,39,561
13145,248.07,6,2,251
13146,279.48,2,1,284
13147,332.12999999999994,277,8,337
13148,209.42999999999998,3,1,210
13149,181.17,2,1,203
13150,1785.6000000000001,1492,44,1805
13151,497.61,22,1,504
13152,424.4099999999999,167,10,445
13153,174.66,2,1,199
13154,308.73000000000013,771,67,411
13155,304.95,3,1,333
13156,369.2700000000001,54,5,375
13157,807.6,1256,35,824
13158,416.42999999999995,623,9,451
13159,826.1400000000001,125,10,843
13160,365.82,392,9,453
13161,211.83,357,6,212
13162,331.65,25,4,368
13163,183.89999999999998,14,1,196
13164,372.48,12,2,380
13165,808.1400000000003,774,76,867
13166,278.30999999999995,589,23,341
13167,181.20000000000002,2,1,182
13168,232.08,12,1,238
13169,184.14000000000007,412,60,228
13170,267.65999999999997,15,3,366
13171,372.15,96,17,396
13172,566.5200000000006,338,71,623
13173,258.1500000000001,477,22,271
13174,231.48000000000002,224,1,234
13175,745.0799999999999,476,2,747
13176,2103.7500000000014,4907,304,2221
13177,255.12,420,1,268
13178,173.73000000000002,4,1,182
13179,203.31,3,1,203
13180,279.78,21,1,294
13181,157.34999999999997,21,6,185
13182,504.60000000000025,645,68,646
13183,213.03,3,1,281
13184,180.45,364,10,188
13185,216.72,5,1,250
13186,1342.2599999999998,3047,208,1440
13187,217.10999999999999,18,2,239
13188,777.6899999999999,2044,86,818
13189,178.92000000000004,44,3,208
13190,533.0100000000001,234,10,545
13191,399.71999999999997,407,17,413
13192,177.57000000000005,143,39,229
13193,852.3899999999999,965,49,983
13194,214.23000000000002,33,2,233
13195,199.62,426,45,300
13196,283.76999999999987,418,54,336
13197,210.12,319,8,216
13198,1545.9299999999998,67,2,1547
13199,214.65,59,1,215
13200,109.97999999999995,170,34,195
13201,187.64999999999998,11,5,195
13202,307.28999999999996,43,13,342
13203,85.23000000000002,231,36,194
13204,423.57000000000005,73,8,434
13205,304.11,131,18,372
13206,223.08,31,2,227
13207,196.98,7,1,197
13208,286.71,10,2,300
13209,838.5600000000001,48,5,843
13210,358.4100000000002,694,42,372
13211,227.06999999999996,29,12,337
13212,182.52,12,4,230
13213,187.2,11,1,188
13214,239.13,17,4,248
13215,335.82,115,3,356
13216,344.60999999999996,384,26,371
13217,234.48,9,4,236
13218,3112.8600000000015,6017,141,3155
13219,204.92999999999998,9,1,217
13220,1075.7700000000002,2167,127,1208
13221,462.41999999999996,88,8,487
13222,1637.9700000000003,472,3,1701
13223,186.12,9,1,187
13224,728.28,1141,16,759
13226,230.85,16,1,231
13227,1200.8700000000003,73,11,1274
13228,196.44,38,2,200
13229,280.56000000000006,19,3,300
13230,257.88,26,2,260
13231,174.12,10,1,198
13232,432.0,5,2,437
13233,825.9300000000003,687,41,863
13234,1027.32,87,26,1241
13235,289.68,10,1,292
13236,248.82,703,36,265
13237,200.64000000000001,378,5,202
13238,259.41,11,3,275
13239,228.66,3,1,236
13240,569.2500000000002,493,32,586
13241,233.16,24,1,233
13242,257.46000000000004,15,1,259
13243,501.9,27,2,513
13244,317.55,62,2,325
13245,560.7299999999999,131,3,567
13246,1782.8400000000001,1076,30,1795
13247,162.21000000000006,43,16,379
13248,595.35,284,55,662
13249,277.71000000000004,20,2,280
13250,368.72999999999996,22,1,370
13251,184.65,8,1,190
13252,299.25,23,1,299
13253,241.79999999999998,25,1,244
13254,225.0,100,4,250
13255,362.64,20,6,367
13256,779.8799999999998,247,41,925
13257,209.82000000000002,2,1,210
13258,247.68,2,1,250
13259,250.5,396,1,256
13260,606.5400000000002,40,16,645
13261,188.91000000000003,16,4,190
13262,278.34000000000003,13,1,289
13263,509.24999999999994,157,5,527
13264,678.24,23,2,684
13265,314.21999999999997,72,3,317
13266,322.74,9,3,373
13267,211.2,16,1,211
13268,842.4,337,22,876
13269,666.2700000000001,6,1,671
13270,472.79999999999995,24,9,560
13271,3282.57,2253,22,3301
13272,332.91,29,1,347
13273,203.04,103,1,210
13274,308.15999999999997,28,9,367
13275,248.03999999999994,335,27,269
13276,211.52999999999997,44,20,537
13277,942.6600000000001,30,1,943
13278,231.06,4,1,232
13279,176.25,68,3,182
13280,266.91,7,1,272
13281,225.42,9,3,228
13282,254.07,360,17,278
13283,221.64,9,1,297
13284,676.8900000000003,762,80,719
13285,201.35999999999999,33,1,203
13286,225.21,25,3,233
13287,640.8,1045,54,751
13288,139.86,12,4,183
13289,49.26000000000001,33,12,208
13290,249.12,12,1,259
13291,1336.38,51,4,1338
13292,465.03000000000003,262,1,472
13293,162.66000000000003,390,10,185
13294,241.38,48,1,244
13295,1422.9299999999994,2937,129,1491
13296,2355.4500000000003,1682,85,2437
13297,210.29999999999998,13,4,219
13298,285.54,13,2,294
13299,2083.199999999999,239,26,2394
13300,190.01999999999998,25,1,197
13301,690.93,61,4,693
13302,222.96,3,1,232
13303,291.12,23,10,419
13304,217.8,99,1,218
13305,190.14000000000001,20,4,194
13306,362.64,847,18,423
13307,332.70000000000005,21,1,333
13308,231.36,17,1,284
13309,287.64000000000004,118,7,296
13310,315.12,82,1,330
13311,300.6600000000001,107,12,315
13312,182.73000000000002,7,1,190
13313,179.99999999999997,176,6,181
13314,224.85000000000005,16,4,234
13315,483.99,70,1,485
13316,178.53,27,1,184
13317,1999.380000000001,536,80,2150
13318,307.26,5,1,315
13319,669.3000000000008,1457,159,724
13320,594.9599999999998,976,61,629
13321,417.15000000000003,31,1,418
13322,257.78999999999996,8,2,261
13323,485.52000000000015,395,13,514
13324,193.59,25,2,196
13325,182.25,13,4,187
13326,195.15,64,1,205
13327,380.54999999999995,7,3,550
13328,373.59,299,1,378
13329,349.7400000000001,238,17,375
13330,254.58,160,4,257
13331,274.91999999999996,9,1,279
13332,279.57000000000005,400,14,294
13333,243.6,3,1,245
13335,83.09999999999997,18,7,220
13336,811.4399999999999,38,11,850
13337,382.56,44,1,389
13338,257.91,15,1,260
13339,263.55,10,3,273
13340,325.08,11,3,331
13341,671.76,87,17,780
13342,281.79,9,2,291
13343,259.28999999999996,18,1,266
13344,182.07,11,1,194
13345,155.73,32,12,230
13347,564.27,273,2,568
13348,1730.5199999999993,855,39,1748
13349,217.02,14,3,249
13350,259.26,21,2,273
13351,199.11000000000004,217,29,255
13352,2315.79,3812,100,2375
13353,553.5900000000001,266,25,579
13354,3163.8600000000015,5329,219,3292
13355,304.9200000000001,481,3,311
13356,239.34,10,2,257
13357,388.0499999999999,1037,33,412
13358,288.48,66,4,296
13359,297.36,25,5,302
13360,312.09000000000003,5,2,321
13361,479.4,93,14,504
13362,194.91,14,1,196
13363,185.27999999999997,413,28,201
13364,161.93999999999994,173,30,215
13365,201.36,396,4,202
13366,224.79000000000002,428,22,235
13367,250.35,23,1,251
13368,287.3100000000001,180,25,309
13369,915.48,1518,28,1066
13370,204.72,8,1,217
13371,220.85999999999999,2,1,238
13372,360.96000000000004,189,3,363
13373,342.12,208,1,345
13374,294.81,46,1,305
13375,537.96,271,20,564
13376,347.31,464,10,366
13377,326.3999999999999,598,18,340
13378,2472.8399999999997,5941,219,2554
13379,374.88000000000005,29,10,400
13380,250.68,3,1,261
13381,228.20999999999998,30,2,256
13382,174.12,103,7,181
13383,239.93999999999997,13,2,255
13384,1151.5800000000002,549,15,1164
13385,950.7000000000002,406,96,1245
13386,660.3900000000001,1172,10,671
13387,345.6,2,1,350
13388,2627.039999999999,1117,124,2881
13389,410.3399999999999,49,20,581
13390,54.59999999999998,32,16,224
13391,271.62,371,1,280
13392,595.1400000000001,21,1,595
13393,270.99,33,3,276
13394,319.89,30,4,343
13395,300.65999999999997,144,21,328
13396,301.14,26,1,306
13397,289.17,98,6,291
13398,656.67,23,3,661
13399,186.93,6,1,230
13400,140.81999999999996,18,9,209
13401,110.34000000000003,29,11,247
13402,346.68,44,1,348
13403,177.51,25,7,330
13404,197.4,36,3,212
13405,577.1700000000001,1106,18,594
13406,335.52000000000004,23,1,336
13407,184.02,22,2,188
13408,581.13,124,1,581
13409,190.05,6,1,198
13410,177.9,6,1,183
13411,580.7399999999998,193,9,604
13412,294.03,13,1,300
13413,220.76999999999998,29,2,222
13414,218.18999999999997,5,2,223
13415,229.32,13,2,234
13416,238.70999999999998,13,5,243
13417,252.29999999999998,170,13,266
13418,1128.21,898,42,1137
13419,190.71000000000004,334,31,225
13420,1402.11,1737,30,1428
13421,267.75000000000006,26,8,370
13422,1048.3499999999995,1686,209,1253
13423,55.67999999999989,15,6,415
13424,162.12,8,1,192
13425,294.96000000000004,59,1,295
13426,241.76999999999998,67,28,328
13427,164.25,8,1,182
13428,655.3799999999999,19,6,665
13429,102.5399999999999,114,30,238
13430,1130.7900000000002,629,27,1157
13431,222.69000000000003,37,6,234
13432,205.01999999999998,200,3,211
13433,433.43999999999994,1080,27,439
13434,186.6,13,1,189
13435,278.67,16,3,312
13436,205.92000000000002,8,1,209
13437,212.43,17,3,217
13438,200.60999999999999,10,1,225
13439,202.08,23,1,203
13440,258.39,23,2,271
13441,612.6000000000003,490,65,650
13442,658.35,1470,2,659
13443,400.71,10,2,409
13444,542.8500000000001,742,67,591
13445,171.36,15,7,184
13446,343.29,618,1,353
13447,63.98999999999999,125,24,212
13448,1336.98,2350,89,1412
13449,1205.970000000001,1256,147,1318
13450,196.44,6,1,204
13451,272.73,17,3,276
13452,856.41,44,16,912
13453,462.74999999999994,136,8,467
13454,187.73999999999998,10,2,237
13455,177.23999999999998,35,2,185
13456,248.79000000000013,407,17,300
13457,261.93,2,1,263
13458,218.91,89,10,229
13459,2001.720000000002,4980,572,2342
13460,2072.04,125,4,2076
13461,602.01,39,9,668
13462,204.3,573,2,227
13464,251.43,3,1,257
13465,401.09999999999997,172,5,410
13466,261.51,619,27,273
13467,356.73,27,3,358
13468,185.46,3,1,189
13469,513.45,12,1,514
13470,248.48999999999998,13,1,256
13471,493.26,350,2,501
13472,172.07999999999998,14,7,223
13473,368.48999999999984,448,48,427
13474,239.70000000000002,9,1,245
13475,359.01,33,2,364
13476,314.24999999999994,35,10,352
13477,204.42000000000002,41,4,206
13478,274.25999999999993,95,5,286
13479,828.4200000000001,23,7,920
13480,294.11999999999995,32,8,306
13481,409.2899999999999,880,56,444
13482,1541.820000000001,1346,210,1661
13483,287.07,16,2,298
13484,224.37,3,1,551
13485,200.99999999999997,100,10,217
13486,171.36,78,14,195
13487,251.70000000000002,8,2,265
13488,492.93,677,17,499
13489,251.87999999999997,25,3,252
13490,468.14999999999986,946,50,486
13491,409.95000000000005,6,1,413
13492,182.55,11,1,185
13493,515.7900000000001,338,29,583
13494,1480.0499999999997,1422,84,1509
13495,194.19,14,2,208
13496,205.89,206,4,209
13497,321.69,86,2,331
13498,266.52,96,34,369
13499,1215.6299999999999,1261,62,1241
13500,210.54000000000002,8,3,229
13501,306.78,10,4,315
13502,441.99,24,1,444
13503,200.16,15,1,200
13504,375.3,6,1,394
13505,202.83,4,2,208
13506,1126.3500000000001,27,9,1546
13507,153.92999999999995,20,10,193
13508,1045.0500000000002,1027,42,1065
13509,200.36999999999998,2,1,205
13510,606.66,109,2,625
13511,963.3000000000001,373,13,987
13512,306.27000000000004,45,1,307
13513,199.89,13,1,201
13514,266.01000000000005,77,1,266
13515,612.57,1229,48,653
13516,5.43,4,2,375
13517,243.14999999999998,116,8,258
13518,58.22999999999999,5,2,226
13519,300.09000000000003,13,1,307
13520,177.87000000000003,18,7,184
13521,186.23999999999998,27,4,196
13522,188.37,6,2,201
13523,371.82,240,1,376
13524,18.09,7,3,574
13525,233.04000000000002,13,3,237
13526,390.03000000000003,9,1,390
13527,349.83,323,2,351
13528,1410.0899999999997,91,20,1484
13529,207.84000000000003,31,15,400
13530,299.52,28,1,353
13531,193.67999999999998,4,1,195
13532,271.23,36,1,272
13533,624.6300000000001,54,3,751
13534,197.79000000000002,4,2,222
13536,205.92,10,4,243
13537,200.75999999999996,10,2,213
13538,775.95,25,12,858
13539,187.68,12,4,192
13540,287.82,175,2,290
13541,230.4,9,2,236
13542,185.4,10,1,187
13543,481.53000000000003,474,1,600
13544,207.29999999999998,288,10,209
13545,437.63999999999993,156,33,472
13546,305.52000000000027,72,30,838
13547,270.53999999999996,375,5,288
13548,198.78000000000003,12,4,201
13549,212.4,4,1,215
13550,201.36,275,11,207
13551,569.2199999999996,1128,66,605
13552,244.92,281,1,248
13553,163.92,3,1,180
13554,260.61,33,3,267
13555,613.0800000000002,1098,77,678
13556,314.34,11,3,320
13558,417.45,12,1,445
13559,969.09,181,59,1021
13560,202.77,65,3,209
13561,745.8000000000001,108,5,745
13562,237.96,13,1,241
13563,335.54999999999995,165,13,382
13564,400.2,2,1,409
13565,246.72,374,6,249
13566,455.97,9,1,461
13567,198.03,14,1,199
13568,226.71,170,29,242
13569,259.2,32,3,277
13570,405.63,11,2,420
13571,190.5,28,2,198
13572,1166.9999999999998,2602,149,1255
13573,568.8299999999999,864,9,580
13574,114.18,28,11,291
13575,322.53,150,7,329
13576,408.63,773,20,473
13577,297.99,79,3,303
13578,652.44,11,4,679
13579,285.33,19,6,310
13580,1266.06,391,1,1273
13581,229.2,13,2,238
13582,192.12,18,1,192
13583,353.22,20,3,410
13584,276.39000000000004,398,25,418
13586,247.85999999999999,196,22,273
13587,251.76000000000005,32,12,288
13588,301.95,29,2,304
13589,1262.67,52,5,1263
13590,1225.5900000000001,35,1,1233
13591,425.85,320,9,430
13592,463.62,417,50,484
13593,247.85999999999999,100,1,258
13594,207.39000000000001,7,1,225
13595,829.86,205,17,864
13596,413.88000000000005,11,3,436
13597,268.40999999999997,23,5,346
13598,572.1900000000002,185,10,597
13599,399.6900000000001,334,41,434
13600,237.09,13,1,240
13601,216.03,30,4,239
13602,250.11,2,1,315
13603,194.36999999999998,52,10,262
13604,338.37,101,4,350
13605,48.75,8,2,200
13606,443.88,226,22,471
13607,96.60000000000001,11,4,208
13608,184.17,11,3,185
13609,201.99,27,1,203
13610,324.87,9,1,332
13611,269.16,30,1,269
13612,258.63,14,1,266
13613,343.14,47,1,347
13614,234.15,21,6,247
13615,210.93,8,1,216
13616,241.47,20,1,247
13617,293.88,54,14,301
13618,441.57000000000005,357,7,446
13619,1713.8999999999999,869,61,1809
13620,275.79,94,1,279
13621,869.4299999999998,976,53,979
13622,475.44,14,4,507
13623,195.80999999999997,14,4,240
13624,270.6,32,1,274
13625,208.92,10,1,219
13626,238.98,83,1,246
13627,224.60999999999999,18,7,252
13628,141.06,96,4,203
13629,339.93,14,4,343
13630,194.49000000000004,39,5,212
13631,178.85999999999999,2,1,189
13632,471.8999999999999,1080,94,525
13633,182.46,359,2,208
13634,2785.380000000001,1502,212,3135
13635,777.9300000000002,39,12,950
13636,180.51000000000002,3,1,182
13637,204.45,11,2,206
13638,242.81999999999996,19,4,250
13639,433.46999999999997,11,2,435
13640,363.15000000000003,9,1,363
13641,190.26,208,1,244
13642,210.87,6,2,230
13643,233.85,7,1,240
13645,189.54,8,1,192
13646,197.85,6,1,203
13647,311.7300000000001,21,2,312
13648,239.88,42,4,251
13649,194.07,61,1,194
13650,313.34999999999997,72,5,323
13651,324.92999999999995,15,2,326
13652,294.93,2,1,295
13653,230.46,2,1,234
13654,203.94,14,1,205
13655,180.54,2,1,181
13657,293.40000000000003,3,1,359
13658,537.93,627,4,559
13659,1624.8600000000013,3297,419,2082
13660,851.8199999999998,291,25,889
13661,216.12,7,1,216
13662,180.21,20,1,180
13663,184.65,88,1,186
13664,217.55999999999997,18,4,220
13665,228.98999999999998,30,3,246
13666,250.77,8,1,251
13667,56.70000000000004,21,10,259
13668,200.28,95,23,229
13669,234.39,9,1,236
13670,223.23,9,4,303
13671,198.57,11,2,210
13672,347.76,45,4,374
13673,222.21,18,2,238
13674,682.77,22,1,683
13675,308.54999999999995,715,3,311
13676,166.40999999999997,91,18,200
13677,250.62,3,1,304
13678,370.95000000000005,22,6,386
13679,299.94,23,1,300
13680,198.20999999999998,33,1,200
13681,426.21,4,2,428
13682,408.09000000000003,751,35,438
13683,131.49,3,1,205
13684,179.64,10,1,180
13685,563.0099999999999,173,24,783
13686,333.5400000000001,74,6,351
13687,350.36999999999995,48,6,370
13688,191.76,15,2,198
13689,1290.3300000000002,345,4,1295
13690,197.04,28,5,225
13691,206.91,44,1,209
13692,283.14,58,3,300
13693,210.05999999999997,81,3,233
13694,292.44,11,3,309
13695,212.31000000000003,18,5,213
13696,184.08,55,1,186
13697,477.18,12,2,478
13698,302.28,4,2,512
13699,630.21,65,2,631
13700,583.8599999999999,181,13,589
13701,173.45999999999995,27,12,224
13702,292.86,502,2,293
13703,485.43,1241,28,497
13704,152.82000000000002,7,3,188
13705,225.84,2,1,226
13706,203.43,8,4,205
13707,123.59999999999997,45,21,214
13708,381.42,39,1,382
13709,262.40999999999997,37,2,264
13710,197.82,165,15,216
13711,561.1200000000003,49,16,631
13712,292.38,20,1,296
13713,446.2500000000004,462,79,622
13714,377.37000000000006,103,15,439
13715,242.39999999999998,66,3,260
13716,354.33000000000004,7,1,355
13717,304.20000000000005,16,1,304
13718,291.27,10,2,300
13719,179.25,8,1,183
13720,372.3299999999999,180,10,384
13721,198.35999999999999,23,1,199
13722,174.66,32,1,194
13723,543.9000000000001,34,7,623
13724,225.06,55,2,238
13725,193.92000000000002,72,2,203
13726,273.45,7,1,278
13727,597.27,34,1,600
13728,351.6,10,1,354
13729,198.78,345,8,207
13730,188.82,67,2,217
13731,464.31000000000006,301,34,509
13732,427.9199999999999,288,46,600
13733,589.1999999999999,920,19,599
13734,277.67999999999995,19,3,286
13735,419.28000000000003,62,29,681
13736,352.62,20,1,353
13737,235.5,22,2,238
13738,294.63,7,1,295
13739,208.35,220,14,216
13740,232.71000000000004,13,3,242
13741,358.04999999999995,243,20,376
13742,179.13,281,5,180
13743,80.60999999999991,86,25,332
13744,274.47,4,2,275
13745,464.19000000000005,27,1,477
13746,216.06,159,11,231
13747,230.1,9,1,233
13748,198.95999999999998,445,17,209
13749,255.24,11,1,259
13750,481.71,171,5,495
13751,780.93,691,12,799
13752,204.05999999999997,6,2,220
13753,249.48000000000002,142,8,254
13754,224.48999999999995,533,26,239
13755,354.06,123,11,364
13756,178.71,15,1,183
13757,520.56,309,17,540
13758,210.92999999999998,3,1,230
13759,135.02999999999997,7,3,315
13760,330.96,520,5,337
13761,281.84999999999997,47,10,291
13762,1269.8400000000001,48,3,1277
13763,211.77,11,1,218
13764,228.54,53,2,236
13765,427.52999999999935,600,104,745
13766,320.73,21,3,329
13767,951.2099999999998,1194,62,1025
13768,177.69000000000003,26,3,184
13769,257.85,111,3,260
13770,196.85999999999996,112,4,270
13771,1377.96,1072,146,1445
13772,224.07000000000014,247,48,711
13773,210.78,8,1,211
13774,203.73000000000002,6,3,335
13775,227.31,16,6,277
13776,293.72999999999996,6,1,295
13777,209.91000000000003,11,1,211
13778,262.32000000000005,12,3,266
13779,238.07999999999996,699,46,266
13780,297.75,34,6,302
13781,183.3,40,1,186
13782,243.42,11,2,247
